Solar,"Solar forecast (Day-Ahead, D-1 18:00)","Solar forecast (Intraday, 8:00)",Solar forecast (Current)
7512.8,7766.6,7390.2,7414.1
5997.2,6306,6009.6,6029.3
4650.7,4921.4,4684.3,4721.2
3456.6,3614.8,3419.8,3472.5
2394.8,2487.8,2333.4,2375.7
1553.1,1611,1500.9,1543.7
918.3,983.8,912.3,970.3
417.1,544.7,496.8,546.9
102.5,247.3,221.9,247.7
11,56.2,49.1,50.2
3.5,0,0,3.6
2.8,0,0,1.4
2.8,0,0,0.3
2.6,0,0,0
2.5,0,0,0
2.4,0,0,0
2.4,0,0,0
2.5,0,0,0
2.4,0,0,0
2.4,0,0,0
2.5,0,0,0
2.5,0,0,0
2.5,0,0,0
2.5,0,0,0
2.4,0,0,0
2.7,0,0,0
2.7,0,0,0
2.6,0,0,0
2.6,0,0,0
2.7,0,0,0
2.7,0,0,0
2.7,0,0,0
2.6,0,0,0
2.6,0,0,0
2.6,0,0,0
2.6,0,0,0
2.6,0,0,0
2.6,0,0,0
2.7,0,0,0
2.7,0,0,0
2.6,0,0,0
2.6,0,0,0
2.6,0,0,0
2.6,0,0,0
2.6,0,0,0
2.9,0,0,0
3.2,0,0,0
3.7,0,0,0
4.6,0,0,0
8.7,0,0,0
17.8,0,0,0
73.9,87,63.4,63.4
280.3,314.2,335.5,342.8
765.6,837.7,837.4,847.8
1585.5,1607.2,1618.7,1564.5
2733.7,2679.1,2669.4,2636.3
4047.6,4025.6,4066.4,4051.6
5511.4,5569.6,5691.7,5696.1
7149.6,7270.6,7485.8,7465.5
9041.3,9117.9,9414.9,9380.2
11073.2,11072.6,11439.5,11375.3
13251.3,13052.2,13540.2,13465.9
15428.9,15049.6,15614.5,15618.4
17585.7,17031.1,17667,17701.4
19797.1,18937.6,19645.6,19457.9
21860,20716.9,21501.1,21536.4
23869.7,22379.7,23251.2,23356.3
25573,23879.1,24829.7,25022.8
27053.1,25197.6,26222.1,26620.1
28426,26373.5,27556.4,27915.1
29529.3,27392.6,28648.9,28963.1
30533.9,28247.4,29523.1,30000.7
31075.7,28951.4,30257.6,30797.6
31658.2,29529.9,30812,31436.2
31926.5,29970.9,31236.1,31803.9
31841.5,30229.4,31458.6,31768.1
31580.9,30322.8,31536.1,31936.8
31392.3,30311.6,31540.4,31955.9
30910.8,30181.5,31331.8,31684.3
30583.3,29962.9,31018.7,31271.9
29787.4,29630,30592.9,30693.3
29267.6,29209.6,29717.3,30141.3
28894.7,28667.7,29076.1,29289.1
28319.4,28034.7,28329.3,28513.5
27591.2,27263.1,27421,27405.9
26784.1,26373.1,26410.2,26421.1
25691.5,25301.3,25277.2,25246.3
24585.2,24114.9,24049.6,24152.7
23271.7,22809.9,22731.7,22858.8
21667,21419.2,21330.9,21526.9
20166.3,19902.7,19844.5,20032.3
18557.3,18295.7,18264.8,18438.1
16826.7,16591.6,16596.3,16588.3
14929.7,14802.6,14815.5,14750.2
13068.1,12878,12881.9,12857.5
11265.8,10947.9,10932,10977.2
9411,9042.2,9022.3,9112.2
7564.1,7237.8,7217,7361.9
5777,5547.6,5521.5,5622.2
4139.9,3962,3931.7,4089.9
2769.1,2624.4,2581.5,2778.8
1704.1,1636.2,1597.6,1757.9
939.8,985.9,960,1071.5
392.3,549.6,529.7,581.5
89.9,251.4,235.1,231.4
11.4,62,56,33.9
4.6,0,0,4.5
3.8,0,0,1.7
3.4,0,0,0.6
3.6,0,0,0
3.4,0,0,0
3.3,0,0,0
2.8,0,0,0
2.8,0,0,0
2.8,0,0,0
2.8,0,0,0
2.8,0,0,0
2.6,0,0,0
2.6,0,0,0
2.5,0,0,0
2.5,0,0,0
2.7,0,0,0
2.7,0,0,0
2.7,0,0,0
2.8,0,0,0
2.4,0,0,0
2.3,0,0,0
2.3,0,0,0
2.4,0,0,0
2.4,0,0,0
2.4,0,0,0
2.3,0,0,0
2.3,0,0,0
2.3,0,0,0
2.3,0,0,0
2.4,0,0,0
2.3,0,0,0
2.3,0,0,0
2.3,0,0,0
2.3,0,0,0
2.3,0,0,0
2.4,0,0,0
2.6,0,0,0
3,0,0,0
3.4,0,0,0
5.3,1.7,1.8,1.8
11.4,0.5,0.7,0.7
66.6,78.2,66.3,66.3
291.9,312.5,377.3,384.5
871.5,861.8,908.2,915.1
1795.2,1697.1,1738.3,1662.4
2996.9,2867.6,2814.9,2784.8
4536,4323.1,4292.3,4313.9
6135.5,5973.9,5981.6,6025.6
7803.6,7806.2,7872.6,7980.8
9781.1,9776,9876.9,9926.8
11884,11813.6,11969.6,12012.4
14035.1,13907,13984.1,14050.5
16130.9,15995.2,16118.3,16256
18250.3,18028.4,18194,18298.8
20358,19985.7,20196.4,20220.4
22296.5,21829.6,22077.2,21964
24093.7,23534.8,23840.7,23764.1
25693.2,25092.1,25430.1,25268.2
27088.6,26496.9,26863.5,26879.8
28232.7,27768.4,28123.9,28171.6
29290.9,28797.9,29185.5,29341.8
30299.8,29711.5,30116,30272.5
31071.2,30453.6,30888.6,31059
31672.3,31064.9,31470.3,31624.8
31990.9,31494.9,31905.9,32097.2
31959.8,31760,32136.5,32249.7
32108.6,31870.4,32260,32307.3
31734.3,31897.6,32286.8,32221.9
31477.2,31784.3,32147,31743.9
31092.5,31540.5,31899.6,31366.2
30602.5,31188.5,31537.3,30872
30122.3,30765.3,30826.1,30501.2
29525.3,30222.1,30229.6,30054.9
28957.8,29549.5,29509.8,29165.6
28088.2,28760.4,28674.7,28126.4
26911.3,27831.6,27735.1,27574.6
25691.8,26691.3,26617.2,26503.7
24326.8,25468.3,25387,25420.3
22896.8,24145.3,24056.7,23850.6
21589.9,22720.7,22649.8,22425.7
19848.7,21163.6,21099.5,20835.6
18268,19497.5,19407.6,19148.8
16515.2,17702.9,17602.5,17245.3
14626.8,15788.4,15690.2,15358.4
12710.1,13712.1,13591,13371.3
10677.5,11598.9,11496.7,11348.7
8762.6,9530.4,9463,9287.6
6946.4,7572.3,7545.9,7374.5
5195.4,5748.6,5733.8,5622.9
3743.1,4053.6,4044.7,4041.6
2474.5,2633.9,2627.3,2671.4
1510.9,1600.2,1603.2,1650.3
791.6,942.3,944.1,982.6
285.3,516.9,510.8,520.6
43.3,231.3,224.2,192.2
9.3,27.9,29.3,20.1
6.8,0,0,3
6.2,0,0,1.1
4.1,0,0,0.4
3.2,0,0,0
3.1,0,0,0
3.1,0,0,0
3,0,0,0
3,0,0,0
2.9,0,0,0
2.9,0,0,0
2.8,0,0,0
2.8,0,0,0
2.8,0,0,0
2.9,0,0,0
2.9,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
2.6,0,0,0
2.6,0,0,0
2.5,0,0,0
2.5,0,0,0
2.5,0,0,0
2.5,0,0,0
2.5,0,0,0
2.5,0,0,0
2.5,0,0,0
2.5,0,0,0
2.5,0,0,0
2.5,0,0,0
2.5,0,0,0
2.5,0,0,0
2.5,0,0,0
2.5,0,0,0
2.5,0,0,0
2.5,0,0,0
2.6,0,0,0
2.8,0,0,0
4.4,1.9,1.6,1.6
8.3,1.6,1.1,1.1
51.6,64.4,50.1,50.1
246.7,268.5,278.6,290.8
611.6,732.2,711.6,723.5
1265,1441.7,1394.5,1339.7
2130.8,2424.2,2312.8,2316.4
3114.3,3647.8,3518.6,3478
4195.8,5013.3,4889.9,4812.8
5539.4,6518.6,6409.2,6255.4
6959.3,8164,8022.5,7792.9
8566.4,9871,9708.9,9375
10086.5,11650.8,11373.6,11075.3
11666.6,13503.3,13150.4,12786.2
13272.3,15350.8,14926.5,14503.8
14858.1,17134.1,16647,15697.8
16621.3,18824,18307.5,17413.9
18288.4,20428.3,19888.6,19014.2
19863.4,21900.6,21339.9,20389.9
21253.3,23242.3,22641.4,22049.5
22593.3,24490.1,23867.7,23302.5
23862.6,25531.9,24908,24577.8
24658.9,26456,25784.8,25477.5
25544.2,27229.7,26506.1,26303.9
26627.3,27876.7,27106.2,27060.2
26971.6,28391.8,27591.2,27620.5
27253.2,28738.7,27883.1,28253.5
27501.2,28900.6,27999.3,28653
27442.3,28942.8,27963.9,28723.8
27330.2,28860.6,27893.5,28938.3
26990.6,28633.4,27649.4,28764.8
26435.7,28284.3,27284,28594.3
25783.1,27839.7,26731.7,28312.8
25026.3,27285,26194.2,27873.4
24196,26625.3,25544.4,27157.8
23116.1,25810.1,24795.8,26424.8
22154.2,24932.3,23951.7,25367.4
21291.9,23889,22975.7,24281.2
20166.2,22723.6,21917.4,22797.4
19066.4,21442.2,20738.8,21378.4
17974.3,20092,19492.2,19853.2
16823.2,18588.9,18126.1,18400.9
15580.8,17001.9,16648.5,16852.5
14229.1,15318,15080,15299.6
12676.3,13590.2,13437.4,13640.8
11157,11780.6,11682.6,11903.1
9538.2,9962.5,9916,10062
7875.6,8195.9,8190.6,8322.6
6321.5,6522.5,6550.9,6631.4
4892.5,4953.6,4991.9,5089.5
3507.4,3499.3,3532.4,3636.4
2303.9,2279.2,2293.2,2414.4
1360.7,1385.1,1400.7,1517.3
685.3,800.7,823.2,891.3
234.6,423.4,439.1,454.3
41.3,180.1,191.8,165.9
8.9,17.6,22.5,23
6.2,0,0,1.8
5.9,0,0,0.7
5.3,0,0,0.2
5.5,0,0,0
5.5,0,0,0
5.7,0,0,0
5.8,0,0,0
6,0,0,0
6.1,0,0,0
5.9,0,0,0
5.3,0,0,0
5.4,0,0,0
6.1,0,0,0
6.5,0,0,0
6.5,0,0,0
2.9,0,0,0
2.9,0,0,0
3,0,0,0
3.1,0,0,0
2.6,0,0,0
2.7,0,0,0
2.6,0,0,0
2.7,0,0,0
2.7,0,0,0
2.5,0,0,0
2.4,0,0,0
2.5,0,0,0
2.7,0,0,0
2.5,0,0,0
2.4,0,0,0
2.4,0,0,0
2.5,0,0,0
2.5,0,0,0
2.5,0,0,0
2.6,0,0,0
2.6,0,0,0
2.8,0,0,0
3,0,0,0
3.6,0,0,0
4.6,0,0,0
7.8,0,0,0
39.6,52.2,52.2,52.2
186.5,206.3,250.5,256.6
525.5,528.4,639.8,646.9
1152.1,1026.9,1271.4,1226
2034.9,1705,2025,2017.9
3078.6,2564.8,3090.8,3057.4
4221.4,3528.4,4321.4,4309.1
5609,4589,5701.3,5673.1
6974.7,5761.5,7177.4,7184.9
8512.5,7006,8746.8,8730.9
10190.5,8326.1,10289.9,10219.8
11819,9729.5,12008.1,11922.6
13682.1,11144.6,13708.9,13618.1
15463.9,12516.3,15344.7,15313.1
17041.4,13821.7,16858.2,17021.8
18262.7,15075.6,18290.1,18630.9
19602.2,16265.3,19599,20085.2
20778.9,17388.7,20798,21706.8
21962,18525.2,21814.3,22856.6
22916.7,19599.3,22709.1,23933.9
23909.5,20509,23520.4,24737.8
24624.8,21275.9,24178.4,25399.2
25235.3,21934.1,24763.8,26123
25612,22466.6,25227.9,26599.5
25959.2,22811.9,25495.8,26816.2
26318.5,22993.7,25652.4,27191.4
26069.3,23130,25676.8,27356.2
26030.9,23184.8,25589.4,27012.2
25869.1,23142,25422,27005.8
25663,22982.7,25121.5,26756.5
25537.7,22754.9,24530.5,26354.8
25137.7,22408.6,24076.2,25619.2
24405.8,21957.5,23466.8,24980.9
23598.8,21421.9,22709.7,24222.2
22462.3,20665.5,21888.8,23322.6
21409.9,19958,20958,22324.2
20240.6,19098.4,19883.2,21195.4
18858.5,18134.9,18693.7,19927
17773.1,17066.8,17435.4,18570.9
16332.5,15913.1,16089.7,17058
14950.7,14646.9,14659.2,15596.7
13435.4,13288.7,13129.8,14068
11809.5,11838.3,11638.5,12417
10141.4,10302.6,10008.6,10687.5
8533.6,8729.6,8381.6,8986.8
6875.7,7197.2,6839.8,7259.7
5304.2,5731.2,5414.8,5705.4
3987.2,4357.7,4086.2,4286.5
2840.1,3089.7,2869.9,3002.9
1917.4,2034.8,1869.3,1963.5
1179.8,1252.2,1147,1197.7
603.8,719.1,656.3,664.9
202.1,386.5,340.6,330.2
34,129.4,122,90.3
6,1,0.5,0.5
3.7,0,0,0
3.2,0,0,0
3,0,0,0
2.9,0,0,0
2.6,0,0,0
2.8,0,0,0
2.8,0,0,0
2.9,0,0,0
2.9,0,0,0
2.9,0,0,0
2.8,0,0,0
2.5,0,0,0
2.6,0,0,0
2.7,0,0,0
2.7,0,0,0
2.7,0,0,0
2.7,0,0,0
2.7,0,0,0
2.7,0,0,0
2.7,0,0,0
2.7,0,0,0
2.7,0,0,0
2.6,0,0,0
2.7,0,0,0
2.6,0,0,0
2.6,0,0,0
2.5,0,0,0
2.4,0,0,0
2.5,0,0,0
2.5,0,0,0
2.4,0,0,0
2.4,0,0,0
2.4,0,0,0
2.4,0,0,0
2.5,0,0,0
2.3,0,0,0
2.3,0,0,0
2.3,0,0,0
2.4,0,0,0
2.5,3.7,1.5,1.5
8.8,6.1,1.5,1.5
19.8,19,9.6,9.6
88,158.8,122.4,122.4
232.7,384,370.1,376
491.9,639.8,609,618.1
793.4,983.1,890.3,866.7
1108.2,1426.7,1309.4,1301.7
1453.5,1943.6,1792.4,1788.9
1820.4,2516.9,2333.2,2289.2
2187.1,3124.9,2897.8,2831.4
2716.3,3748,3493.8,3364.1
3257.7,4377.2,3888.5,3679.5
3833.2,5029.9,4564.4,4276.5
4583.2,5678.6,5230.7,4902.8
5301.9,6307.9,5879.9,5478.1
5928.3,6900.4,6500.3,6141.8
6478,7484,7085.1,6843.2
7003.8,8054.7,7665.5,7516.9
7568.1,8631.5,8236.9,8468.2
8348.2,9246.9,8739.8,8975.8
9244.6,9775.7,9326.1,9539.3
10097.6,10312.5,9879.9,10173.3
10793.2,10809.9,10393.1,10979.4
11396.5,11268.1,10897.6,11799.3
11966.7,11678.8,11348.6,12432.6
12600.1,12040.6,11755.4,13103.7
13372.7,12348.4,12160.4,13590.1
13785.3,12621.3,12511,13955.2
13987.4,12875.5,12868.1,14212.2
14286,13094.7,13165.7,14690.1
14582.4,13247,13373,14900.5
15147.9,13354.2,13264.1,15167
15363,13399.6,13402.8,15304.1
15595.4,13377.4,13468.7,15161
15762,13262.9,13410.3,15078.1
15728.2,13201,13314,14929.6
15581.2,12996.7,13136.9,14833.1
15220.9,12727,12826.5,14548.5
15096.6,12337.8,12459.3,13917
14786.5,11826.1,12009.8,13458
14206.4,11202.4,11483.2,12725.2
13356.4,10464.6,10878.1,12106.2
12416.2,9613.6,10106.4,11385.4
11278.4,8651.9,9132.8,10504
9849.6,7604.9,7993.6,9284
8311.4,6511.7,6856.2,7998.7
6859.1,5430.7,5712.1,6600.7
5487.5,4391.9,4607.2,5328.9
4121.2,3394.5,3545.3,4061.1
2905.1,2449.2,2533.1,2891.9
1870.1,1642.8,1658.7,1925.5
1065.2,1030.9,1027.3,1174.3
486.6,603.7,590.9,650.2
134.1,335.9,299.1,302.9
15.7,139.6,113.1,80.1
5,0,0.1,0.1
4,0,0,0
3.1,0,0,0
2.1,0,0,0
2.6,0,0,0
2.6,0,0,0
2.5,0,0,0
2.5,0,0,0
2.5,0,0,0
2.5,0,0,0
2.5,0,0,0
2.5,0,0,0
2.5,0,0,0
2.4,0,0,0
2.4,0,0,0
2.4,0,0,0
2.4,0,0,0
2.4,0,0,0
2.4,0,0,0
2.4,0,0,0
2.4,0,0,0
2.3,0,0,0
2.4,0,0,0
2.3,0,0,0
2.3,0,0,0
2.3,0,0,0
2.3,0,0,0
2.3,0,0,0
2.4,0,0,0
2.4,0,0,0
2.3,0,0,0
2.4,0,0,0
2.3,0,0,0
2.3,0,0,0
2.3,0,0,0
2.3,0,0,0
2.3,0,0,0
2.5,0,0,0
2.6,0,0,0
2.8,0,0,0
3.3,0,0,0
13.7,0,0,0
25,0.7,1.1,1.1
125.2,143.6,122.5,122.5
401,660.5,611.8,615.4
937.2,1311.3,1163,1170.5
1672.1,2209.9,1945.4,1868.2
2552.8,3348.5,3003.9,2880
3567.1,4665.7,4260,4142
4657.6,6149.4,5684,5530.3
5899.9,7783.5,7217.9,6973.7
7090.7,9455.5,8791,8443.5
8363.5,11109.2,10340,9804.2
9626.9,12784.7,11990,11351.9
11174.7,14419.8,13588.1,12766.2
12747.6,15914.9,15104,14028.3
14232.1,17266.3,16492.5,15290.2
15708.9,18518.4,17805.7,16456.7
17016.3,19656.7,19022.6,17610.2
18032.4,20674,20096.1,18794
19200.7,21555.6,21117.8,19914.8
20082.8,22286.8,21960.2,20746.7
20970.2,22883.5,22665.6,21564.8
21574.6,23303.7,23223.8,22100.2
22056.3,23657.1,23644.3,22552.4
22426,23926.5,23951.1,22967.6
22223.3,24053.4,24056.2,23075.4
22189.8,24028.8,23997.3,23000.8
21856.5,23942.8,23833.8,23044.5
21511.7,23772,23658.1,22421.2
21385.4,23510.3,23326.4,21953.2
21118.7,23139.7,22919.2,21292.9
21178,22737.4,22540.7,21029.1
21066.6,22229.5,22030.1,20824.5
20803.2,21583,21430.3,20227.4
20351.6,20851.8,20674.8,19530.8
19534.9,20083.1,19882.8,18856.7
19168.4,19204,19013.3,18287
18247,18255.9,18052,17476.9
16818.3,17195,16976.1,16586.8
15502.5,16059,15846.3,15668.6
14036.2,14844.5,14674.8,14726.1
12594.7,13547.5,13423.6,13467.1
11036.6,12179.2,12140.3,12117.7
9845.4,10769.2,10791.1,10631.8
8528.6,9303.8,9324.8,9144.2
7230.3,7828.8,7860.4,7533.3
5945.5,6419,6447,6162.8
4658.4,5086.2,5099.1,4884.4
3467.5,3807,3817.3,3616.9
2420.4,2634.8,2647.8,2588.7
1537,1675.6,1677.2,1693.7
885.7,990.2,998.1,1003.5
386.4,545.8,562.1,552.7
89.5,283.7,298.3,262.1
12.3,105.2,115,59.4
6.8,0,0,0
3.6,0,0,0
3,0,0,0
3,0,0,0
4.9,0,0,0
4.8,0,0,0
2.8,0,0,0
2.7,0,0,0
2.8,0,0,0
2.7,0,0,0
2.8,0,0,0
2.8,0,0,0
2.8,0,0,0
2.8,0,0,0
2.8,0,0,0
2.8,0,0,0
2.4,0,0,0
2.4,0,0,0
2.4,0,0,0
2.4,0,0,0
2.4,0,0,0
2.4,0,0,0
2.4,0,0,0
2.4,0,0,0
2.4,0,0,0
2.3,0,0,0
2.3,0,0,0
2.3,0,0,0
2.4,0,0,0
2.3,0,0,0
2.4,0,0,0
2.4,0,0,0
2.3,0,0,0
2.4,0,0,0
2.4,0,0,0
2.4,0,0,0
2.4,0,0,0
2.5,0,0,0
2.5,0,0,0
2.7,0,0,0
3,0,0,0
11.3,0,0,0
21.5,1.3,0.7,0.7
126.6,155.1,113.2,113.1
354.2,550.4,495.3,506.7
758.2,1015.5,883.6,897.5
1357.8,1640.4,1487.7,1421.6
2070.6,2446.3,2265.3,2198.7
2926.7,3357.6,3187.6,3149.1
3834.7,4389.6,4239.6,4187.5
4813.8,5520.4,5368.7,5250
5868.1,6664.4,6529.5,6323.8
6870.2,7766,7729.4,7401.1
7997.2,8868,8950.9,8487.2
9164.5,9942,10081.9,9598
10161.1,10929.1,11152.6,10320.3
11188.3,11845.2,12142.8,11342.7
12139.1,12751.7,13088.6,12307.4
12698.6,13592.4,13999.2,13181.2
13252.6,14314.5,14772.7,14160.9
14028.8,14914.6,15375.4,14823.4
14691.7,15452.2,16012.7,15354.8
15416.6,15889.8,16575.6,15839.3
15968.3,16192.6,17015.6,16383.7
16770.6,16463.2,17404,16812.8
17212.3,16677.6,17696.9,17180.1
17950.2,16786.4,17868.5,17493.5
18534,16780.3,17878.9,17748.5
18840,16773.1,17899.2,18105.7
18845.4,16714.2,17783.5,18269.9
18437.9,16582.8,17663.5,18415.9
17847.8,16360.3,17435,18469.4
17782.4,16159.3,17434.9,18449.4
17717.7,15921.3,17130.5,17936.4
17242.3,15605,16730.7,17579.9
16382.6,15261.9,16214.3,17025.9
15590.5,14798.8,15698,16498.5
15090.1,14224.8,15124.9,15693.1
14309.6,13541.5,14468.3,14892.2
13578.5,12777.1,13704.1,13945.3
12556.4,11988.8,12872.7,13156.8
11454.9,11154,11933.9,12294.6
10356,10250.7,10897.8,11232.5
9243.5,9278.6,9805.7,10001.9
8289,8270.2,8671.1,8703.8
7340.9,7242,7516.5,7448.5
6282.5,6175.8,6398.6,6295.1
5133,5123.9,5295.7,5208.3
3995.9,4096.6,4209.8,4111.1
2968,3071,3134.9,3030.7
2045.6,2118.8,2136.5,2156.7
1287.4,1337.3,1321.7,1393.4
708.4,786.8,762.4,829.2
291.4,435.3,417,441
76.3,231.8,211.1,200.9
14.3,91.9,87,41.8
7.6,0,0,0
4.6,0,0,0
3.5,0,0,0
3.2,0,0,0
4.6,0,0,0
4.5,0,0,0
2.4,0,0,0
2.3,0,0,0
2.3,0,0,0
2.3,0,0,0
2.3,0,0,0
2.4,0,0,0
2.8,0,0,0
2.3,0,0,0
2.2,0,0,0
2.3,0,0,0
4.3,0,0,0
4.3,0,0,0
2.3,0,0,0
2.2,0,0,0
2.2,0,0,0
2.2,0,0,0
2.2,0,0,0
2.2,0,0,0
2.2,0,0,0
2.2,0,0,0
2.2,0,0,0
2.2,0,0,0
2.2,0,0,0
2.2,0,0,0
2.2,0,0,0
2.3,0,0,0
2.4,0,0,0
2.4,0,0,0
2.4,0,0,0
3.2,0,0,0
2.2,0,0,0
2.2,0,0,0
2.3,0,0,0
2.4,0,0,0
2.6,0,0,0
5.9,0,0,0
9.7,0.3,0.6,0.6
49.8,96.1,61.1,61.1
162.7,378.5,332.1,338.5
400.2,711.6,629.8,639
806,1181.8,1077,1019.8
1324.7,1832.7,1716.6,1627.7
1965.1,2634.7,2507.6,2407
2657.6,3558.5,3424.2,3256.8
3433.9,4586.9,4446.7,4217.3
4240.5,5696.3,5524.2,5201.9
5035.3,6860,6780.1,6261.5
5886.6,8079.1,7952.1,7343.8
6681,9326.1,9125.2,8457
7557.7,10560.5,10298.4,9618.8
8284,11757.5,11445.6,10608.4
9186.9,12943.2,12594.1,11601.9
10230.2,14088.5,13769.5,12672.2
11280.6,15159.9,14817,13667.9
12183.6,16183.3,15729,14668.7
13104.4,17170.8,16688.9,15512.6
14107.3,18101.8,17603.1,16566.4
15322.9,18917.5,18408.7,17538.8
16151.9,19658.2,19185,18418.6
17358.6,20303,19860.9,19109.7
18226.2,20801.3,20421.5,19970.6
18760.7,21168.9,20879,20629.5
19363,21515.7,21313.7,21228.4
19856.2,21774.9,21565.3,21346.8
20253.8,21939.6,21701.1,21412
20813.1,21991.3,21716.1,21562.7
20950.2,21984.3,21507.2,21549.4
20726.3,21882.3,21393.9,21670.2
20750.8,21677.2,21187.6,21352.2
20280.2,21372.1,20836.1,21192.5
19923.6,20838.1,20352,20618.1
19444.5,20186.8,19787,20110.6
18885.3,19388.2,19009.5,19226.8
17990.5,18443,18080.8,18434.5
17038.1,17409.3,17066.8,17319.6
15942.9,16242.8,15940.4,16191.9
14688.3,14973.6,14703.6,14908.6
13331,13604.2,13366.9,13515.1
11799.3,12139.7,11972,12022
10305.6,10565,10427.6,10310.5
8710.8,8929,8842.3,8743.1
7098.3,7318.1,7278.2,7181
5628.9,5789.8,5769.3,5616.2
4204.1,4317.7,4305.7,4178.8
2923.5,2960.6,2937.1,2884.3
1810.7,1843.4,1805.8,1807.5
968.9,1057.3,1021.2,1034
386.7,572.1,536.3,546.2
83.7,302.1,276.8,242.1
10,112.9,111.6,43
3.8,0,0,0
3,0,0,0
2.9,0,0,0
2.8,0,0,0
2.7,0,0,0
2.6,0,0,0
2.5,0,0,0
2.5,0,0,0
2.5,0,0,0
2.5,0,0,0
2.5,0,0,0
2.5,0,0,0
2.5,0,0,0
2.4,0,0,0
2.4,0,0,0
2.4,0,0,0
2.9,0,0,0
2.9,0,0,0
2.9,0,0,0
2.9,0,0,0
2.7,0,0,0
2.6,0,0,0
2.6,0,0,0
2.6,0,0,0
2.6,0,0,0
2.5,0,0,0
2.4,0,0,0
2.5,0,0,0
2.5,0,0,0
2.5,0,0,0
2.5,0,0,0
2.5,0,0,0
2.5,0,0,0
2.5,0,0,0
2.5,0,0,0
2.5,0,0,0
2.6,0,0,0
2.8,0,0,0
3.1,0,0,0
3.5,0,0,0
4.9,0,0,0
9.5,0,0,0
17.2,0,0.1,0.1
85,113.4,85.1,85.1
354.9,565.5,574.8,583.9
968.6,1191.6,1144.9,1155.4
1904,2069.9,2031.5,1904.5
3143.1,3231.6,3204.6,3010
4602.8,4620.4,4608.5,4449.5
6218.9,6223.8,6231.5,6197
7987.1,8006.3,8010.1,8025.1
9833.2,9906.8,9919.7,9941.8
11643.6,11909.6,11929.9,11944
13502,13973.5,13976.5,14063.7
15332.1,16016.5,16018.4,16095.7
17086.9,17968.5,17987.7,17912.5
18946.8,19814.2,19832.8,19706.9
20687.2,21544.9,21577.5,21365.8
22318.2,23118.6,23196.1,22812.9
23948.8,24537.6,24658.5,24259.7
25298.7,25827,26040.4,25521.1
26438.9,26892.2,27171.6,26531.5
27113.4,27717.7,28090.8,27503.2
27879.4,28347.5,28842.8,28302.7
28543.8,28833.3,29451.4,28947.7
28907.9,29142.6,29929,29482.3
29387.2,29343.3,30211.8,29802.4
29634.7,29406.9,30318.1,29994.7
29862.5,29408.2,30322.3,30118
29847.1,29270.2,30286,30185.2
29739.1,29020.1,30039.8,30107.7
29527.1,28646.2,29679.4,29826.7
29114.7,28211.5,28913.2,29395.3
28253.8,27640.4,28328.2,28822.5
27575.5,26978.3,27608.5,28134.5
26658.7,26148.1,26751.7,27591.7
25567.5,25244.9,25772.4,26459.5
24255.6,24178,24628.3,25275.8
22853.3,22966.3,23354.2,24050.7
21402.9,21634.7,21973.1,22523.8
19727.4,20194.7,20480.2,20974
18054.6,18626.4,18862.1,19321.2
16386.2,16944.2,17125.9,17385
14625.2,15172.6,15331.3,15454.4
12819,13324.9,13429,13483.5
11034.9,11390.7,11432.1,11517.5
9193.4,9428.1,9457.5,9548.6
7464.8,7550,7574.4,7689.9
5927.8,5843.8,5846.4,5995.9
4408.6,4259.3,4248.3,4419.6
3061.9,2853.3,2830.3,3031.4
1918,1746.2,1713.2,1936.2
1023.2,984.4,950,1127.6
392.4,516.5,494,593.1
70.9,261.9,238.4,265.2
7.7,51,47.8,56.8
6.6,0,0,0
4.2,0,0,0
3.8,0,0,0
3.5,0,0,0
3.3,0,0,0
3.3,0,0,0
3.2,0,0,0
3.1,0,0,0
3.1,0,0,0
3.1,0,0,0
3.1,0,0,0
3.2,0,0,0
3,0,0,0
2.9,0,0,0
2.9,0,0,0
3,0,0,0
3.1,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
2.6,0,0,0
2.7,0,0,0
2.7,0,0,0
2.6,0,0,0
2.6,0,0,0
2.5,0,0,0
2.6,0,0,0
2.6,0,0,0
2.6,0,0,0
2.5,0,0,0
2.6,0,0,0
2.6,0,0,0
2.5,0,0,0
2.7,0,0,0
2.7,0,0,0
2.6,0,0,0
2.5,0,0,0
2.6,0,0,0
2.7,0,0,0
3,0,0,0
3.6,0.7,0,0
5,0.2,0,0
9.1,2.8,1.9,1.9
48.7,83.7,70.3,70.3
243.7,428.1,417.2,420.1
677.3,870.4,812.9,816.5
1338.7,1479.3,1410.2,1330.6
2179.2,2253.8,2206.5,2113.7
3139.2,3159,3168.9,3152.8
4210.9,4210.7,4277.1,4330.2
5351.5,5376.3,5513.9,5539.8
6490.9,6599.1,6816.2,6806.3
7595,7892.1,8180.4,8029.5
8635.5,9255.6,9581.4,9516.8
9897.9,10633.6,10999.9,11002
11257.8,11963.1,12370.6,12564.6
12549,13192.5,13686.4,13667.5
13891.3,14344.6,14940.7,14993.9
15053.5,15391.3,16120.1,16140.2
16311.4,16309.3,17145.6,17362
17517.3,17202.7,18071,18604.3
18641.4,18007.7,18914.3,19511.6
19787.1,18696.5,19701.7,20300.2
20443.6,19250.4,20321.7,21055.1
21018.2,19685.1,20840.7,21698.2
21447.9,20005.4,21230.5,22239.9
