Date (GMT+1),Hydro Run-of-River,Biomass,Fossil brown coal / lignite,Fossil hard coal,Fossil oil,Fossil coal-derived gas,Fossil gas,Geothermal,Hydro water reservoir,Hydro pumped storage,Others,Waste,Wind offshore,Wind onshore,Solar,Load (incl. self-consumption)
,Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW)
2025-03-12T15:00+01:00,1544.6,4697.3,11321.5,6014.6,722.3,216.5,16998.4,20.2,9.6,328.6,2109.9,966.7,915.1,2467.9,10060.6,67673.8
2025-03-12T15:15+01:00,1547.6,4768.7,11383.9,6016.5,725.2,216.4,17215.3,20.2,82.5,1533.6,2109.8,967.7,858,2449.6,8979.8,67447.6
2025-03-12T15:30+01:00,1523.3,4804.1,11324.5,6033.4,725.6,212.7,17366.3,20.2,221,1728.1,2109.3,978.9,953.9,2439.1,7881.7,67380.5
2025-03-12T15:45+01:00,1521.6,4869.8,11287.3,6027.9,725.1,220.3,17419.7,20.2,309.7,2458.7,2109.3,984.1,1003.1,2442.7,6955.7,66765.2
2025-03-12T16:00+01:00,1551.7,5081.8,11399.6,6056.9,667.7,222.5,17814.4,20.1,81.7,1526.9,2109.3,988.5,1025,2362,5858.1,67189
2025-03-12T16:15+01:00,1569.2,5140.1,11596.8,6029.9,656.5,215.6,18194.9,19.7,101.5,1696.9,2108.5,965.5,1013,2287.3,5155.4,66969
2025-03-12T16:30+01:00,1562.8,5200,11940.5,6056.8,659.9,226.9,18477.9,19.8,210.3,2652.8,2107.7,985.9,1035,2226.4,4252.8,67025.5
2025-03-12T16:45+01:00,1558.5,5262.6,12028.2,6057,723,218.2,18715.5,19.8,252.8,3593.8,2119.3,987.8,992.1,2133.9,3405.6,67364.1
2025-03-12T17:00+01:00,1554.5,5350.9,12112.2,6090.4,723.9,219.8,18986.6,19.9,269.7,3306.7,2147.4,991.3,893.3,2015.8,2573.2,68104.6
2025-03-12T17:15+01:00,1556.7,5413.8,12143.4,6101.8,723.4,240.9,19303.6,20,313.5,4176.9,2147.4,987.6,844,1947.5,1771,68761.3
2025-03-12T17:30+01:00,1551.9,5503.1,12145.7,6092.8,723.2,231.5,19370.8,19.9,446.1,4358.2,2147.4,984,801.6,1919.5,1105.9,68876.2
2025-03-12T17:45+01:00,1557.6,5530.2,12219.9,6145.4,723.8,224.7,19724.6,20,511.2,4988.5,2146.9,984.5,737.2,1959.8,592.4,69483.9
2025-03-12T18:00+01:00,1580.9,5563.5,12295.7,6208.8,723.5,238.2,19721.3,20,440.9,5854.1,2146.7,992.6,805,2086.7,208.9,70097
2025-03-12T18:15+01:00,1589.1,5589.2,12372.4,6231.6,723.6,240.8,19766,20,455,5895.7,2145.3,983.4,844,2152.3,78,70535.2
2025-03-12T18:30+01:00,1592,5578.8,12464.2,6265.5,723.6,239.3,19777,19.9,506.9,5502.9,2145.3,983.3,864.7,2182.7,60.7,70234.4
2025-03-12T18:45+01:00,1591.4,5568.7,12507.2,6271.4,724,223.3,19770.2,19.9,453.9,5554.2,2145.8,984.1,888.1,2183.5,55.9,70377.7
2025-03-12T19:00+01:00,1582.2,5543.1,12536.5,6273.8,723.2,224.2,19698.8,19.9,388.1,5177.3,2145.6,979.7,935.6,2148.7,38.6,70626.2
2025-03-12T19:15+01:00,1578.6,5545.2,12543.6,6261.8,710.3,228.9,19711.4,20,387.5,4743.3,2145.3,985.3,969.1,2208,22.8,70058.7
2025-03-12T19:30+01:00,1581.6,5523.5,12575.1,6262.9,725,230,19717.4,20.1,371,4259.7,2145.8,982.5,963.7,2262.2,21.2,69336.8
2025-03-12T19:45+01:00,1585.2,5512.3,12616.9,6265.5,703.7,233.6,19356.2,20.2,353,4106.8,2145.6,975.5,1076.8,2281.7,19.6,68438.7
2025-03-12T20:00+01:00,1562.5,5425.9,12583.9,6202.2,628.5,237.4,18858.7,20.2,372.5,3852.2,2145.5,970.7,1179.3,2242.9,39.4,67355.5
2025-03-12T20:15+01:00,1560.4,5351.8,12378.1,6215.8,593.7,233.8,18548.3,20.1,230.4,3055.7,2145.5,976.9,1366.3,2211.4,19.3,66276.2
2025-03-12T20:30+01:00,1555.5,5281,12289,6208.6,593.8,231.5,18061,20.2,133.6,2987.4,2146.3,974.4,1433,2218.3,18.9,64889.6
2025-03-12T20:45+01:00,1546.1,5261.2,12230.4,6203.1,536.2,226.4,17882.6,20.2,31.6,2147.4,2145.7,972,1479.3,2244.4,18.6,64034.4
2025-03-12T21:00+01:00,1533.2,5123.1,12313.2,6180.5,499.5,226.6,17723,20.4,189.3,1822.4,2146,975.2,1387.7,2267.5,32.1,63048.7
2025-03-12T21:15+01:00,1538.1,5078.2,12322.7,6184.6,488.2,232.2,17660.8,20.3,128.2,1092.1,2146.1,979.1,1358.1,2297,17.4,62627.7
2025-03-12T21:30+01:00,1543.3,4994.1,12343.9,6179.5,488.4,222.2,17481.5,20.5,171,863.7,2145.8,979.6,1294.7,2185.6,7.7,61423.3
2025-03-12T21:45+01:00,1560.8,4961.6,12332.9,6192.1,488.4,215.2,17408.7,20.6,34.6,164.5,2146,979.7,1473.6,2136,6.6,60585.1
2025-03-12T22:00+01:00,1550.4,4896.6,12346.8,6159.7,488.4,230.7,17234.2,20.8,140.3,452.5,2146.6,986,1619.8,2039.5,0,59720.6
2025-03-12T22:15+01:00,1559.6,4861.5,12314.1,6151.2,470.8,253.5,17043,21,42,278.8,2146.6,979.4,1662.9,1994.8,0,59185.4
2025-03-12T22:30+01:00,1545.9,4852.8,12295.1,6124.6,467.8,228.4,16807,21.2,32.2,125.4,2146.5,977.1,1810.8,1959.6,0,58296.8
2025-03-12T22:45+01:00,1545.5,4815.9,12325.1,6109.5,467.8,235.3,16141.3,21.3,26.3,58.8,2147.2,967.9,1938.6,1930.4,0,57513
2025-03-12T23:00+01:00,1551.9,4696.7,12363.5,6020.9,467.8,231.8,15260.3,21.4,114.5,243.9,2146.8,959.5,2033.7,1935.5,0,56052.8
2025-03-12T23:15+01:00,1556.9,4665,12332.4,6008.8,467.8,224.8,14397.1,21.6,14.5,136.2,2146.7,962.3,1933.3,1962.6,0,54994.6
2025-03-12T23:30+01:00,1559.8,4639.1,12318.6,6009.3,467.8,226.3,14205.9,21.6,56.5,81.5,2146.3,960.1,1953,2012.9,0,54372.6
2025-03-12T23:45+01:00,1569.5,4630.8,12313.3,5965.1,467.8,216.3,14107.3,21.6,27.6,53.2,2141.1,964.6,2105.9,2028.5,0,53726.9
2025-03-13T00:00+01:00,1572.8,4550.3,12293.3,5928.2,460.9,223,13339.4,21.6,26.7,143.8,2049.7,963.7,2004.7,2029.8,0,52804.2
2025-03-13T00:15+01:00,1598,4533,12280.2,5951.6,460.8,241,13377.8,21.7,89.9,182,2044.7,966.8,1787.6,2070.7,0,52187.7
2025-03-13T00:30+01:00,1591.4,4522.6,12301.2,5953.3,460.8,235.1,13271,21.7,20.2,68.6,2044.5,953.6,1744.2,2144.7,0,51696.9
2025-03-13T00:45+01:00,1594.2,4525,12288.6,5937.5,460.8,232.8,13026.2,21.7,21.8,174.2,2043.9,943.5,1590.4,2234.4,0,51262.8
2025-03-13T01:00+01:00,1590.9,4487,12277.7,5913.2,460.8,230.3,13026.7,21.7,54,191.9,2044.3,922.5,1457.8,2322.4,0,50756.9
2025-03-13T01:15+01:00,1590.3,4483,12255,5910.5,460.8,229.1,12880.9,21.7,17.9,61.2,2044.5,957.6,1248.6,2373.5,0,50415.9
2025-03-13T01:30+01:00,1587.9,4493.2,12234.4,5910.7,460.8,232.3,12912.2,21.7,32.1,94.5,2044,953.5,1252.5,2416.7,0,50260.3
2025-03-13T01:45+01:00,1597.2,4481.3,12247.6,5887.9,460.8,238,12955.3,21.7,23.9,38.9,2043.8,950.1,1438.5,2478.8,0,50323.6
2025-03-13T02:00+01:00,1595.2,4458.8,12257.5,5782,460.8,240.2,13041.2,21.7,38.2,32,2043.8,951.5,1542.4,2515.9,0,49936.1
2025-03-13T02:15+01:00,1596.4,4468.1,12237.3,5647,460.8,241.8,12665.8,21.7,45.1,0.5,2043.7,941.7,1454.9,2711.5,0,49822.3
2025-03-13T02:30+01:00,1599.5,4471.8,12251.4,5614.7,460.8,228.9,12506.4,21.8,116.2,0.7,2044.1,936.8,1418.5,2829.9,0,49908.2
2025-03-13T02:45+01:00,1600.9,4457.6,12188.6,5615.2,460.8,225.9,12428.5,21.8,87.2,0.5,2044.3,922.4,1476.6,2861.4,0,49897.1
2025-03-13T03:00+01:00,1602,4453.4,11980.6,5612,460.8,222.1,12219.3,21.6,74.4,0.4,2044.5,934.8,1608.5,2949.9,0,50256.3
2025-03-13T03:15+01:00,1601.4,4458.2,11813.5,5594.5,460.8,220.7,11986.8,21.7,77.4,0.5,2044.6,930.1,1543.2,3102.2,0,50432.2
2025-03-13T03:30+01:00,1606.2,4459,11651.5,5612.4,460.8,222.1,11960.4,21.7,37.3,0.4,2045,938.8,1523.9,3178.8,0,50961.6
2025-03-13T03:45+01:00,1602.3,4454.6,11609,5595.2,460.8,235.2,12118.1,21.7,26.4,4.8,2045.2,949.6,1643,3237.2,0,51132.8
2025-03-13T04:00+01:00,1599.8,4496.7,11582.8,5594.4,460.8,239.1,12407.3,21.7,28.8,60,2045.1,959.1,1779.9,3289.6,0,51827.5
2025-03-13T04:15+01:00,1601.7,4512.1,11581.2,5625.7,460.8,234.8,12543.9,21.6,18.7,60.8,2044.8,956.1,1943.3,3275.2,0,52034.9
2025-03-13T04:30+01:00,1600,4529.1,11587.4,5655,460.8,224.8,12877,21.6,18.7,61,2044.7,968.8,1972,3248.8,6,52709.9
2025-03-13T04:45+01:00,1605.1,4545.7,11587.7,5790,460.8,222.1,13046.9,21.4,21.7,28.7,2049.8,964.6,2192.5,3221.3,6.1,53193.2
2025-03-13T05:00+01:00,1604,4608.7,11670.5,5914.4,460.8,227.2,14083.2,21,34.1,106.4,2139.3,966.8,2254.5,3227.7,6,54746.4
2025-03-13T05:15+01:00,1601.6,4645.6,11729.3,5933.5,460.8,227.2,14592.1,20.8,53.5,12.3,2145.9,951.2,2229.1,3253.8,6.1,55223.5
2025-03-13T05:30+01:00,1598.6,4666.1,11804.9,5932.3,496.7,234.4,14883.2,21,68.1,81,2145.8,955.9,2277.9,3266.6,6,56209.5
2025-03-13T05:45+01:00,1603.1,4710.7,11837.8,5935.4,536.8,234.1,15406.2,20.7,31.7,20.6,2146.3,959.9,2386.9,3249.6,6.4,57352.4
2025-03-13T06:00+01:00,1606.9,4873.2,11882,5986.8,574.4,233.9,16429.7,20.7,69.5,115.6,2146.1,952.8,2203,3297.9,7.7,60551
2025-03-13T06:15+01:00,1607.2,4985.9,12052.7,5996.9,586.4,244.9,17288.8,20.1,91.1,261.3,2146,952.1,2222.8,3321.1,13,62323.5
2025-03-13T06:30+01:00,1607.3,5083.9,12129.3,5990.8,586.7,246.2,17450.3,20,208.7,1062.9,2145.6,958.6,2175,3304.9,48,63576.4
2025-03-13T06:45+01:00,1618.2,5162.3,12257.6,5993.8,585.6,250.7,17567.6,20,140.7,1932.1,2145,950,2272.3,3358.3,230.5,65250
2025-03-13T07:00+01:00,1624.3,5288.9,12307.8,6058.8,524,247.5,17535.7,20.1,126.9,3245,2145.3,951.8,2391.1,3396,763.2,65844.9
2025-03-13T07:15+01:00,1625.1,5334.2,12320.8,6059,522.8,254.5,17615.3,20,167.7,3878.8,2146.2,967.8,2288.5,3355.9,1644.4,66899.9
2025-03-13T07:30+01:00,1624,5355.5,12313.8,6067,503.1,261.8,17611.7,20.1,104.3,3203.2,2145.6,964.8,2152.7,3208.5,2800.9,67567
2025-03-13T07:45+01:00,1620.7,5371.3,12322.2,6058.5,502.5,261.2,17614.9,20,57.7,2783.2,2145.7,963.3,2110.4,3077.7,4191.4,68523.7
2025-03-13T08:00+01:00,1605,5373.9,12307.8,6059.4,463.7,244.1,17743.2,20.1,244.8,3666.2,2218.5,964,2123.1,2996.6,5809,69153.7
2025-03-13T08:15+01:00,1601.5,5376.9,12248.5,6062.4,460.8,236.5,17697.6,20,188.9,3411.2,2236.7,967.1,2103.2,2794.9,7560.8,69383.6
2025-03-13T08:30+01:00,1597.9,5360.8,12246.7,5931.3,460.8,231.6,17648,20,83.9,2822.8,2236.1,968.7,2351.7,2584.7,9362.3,69695
2025-03-13T08:45+01:00,1592.7,5329.3,12258.8,5922.5,460.8,235,17563.7,20,35.2,2193.9,2236.4,959.2,2637.2,2404.1,11242.4,70011.7
2025-03-13T09:00+01:00,1581.5,5183.1,12282.3,5918.1,460.8,236.2,17617.9,19.9,71.7,2351.3,2236.5,956.2,2770,2229.4,13188.2,69922.4
2025-03-13T09:15+01:00,1575.3,5093.9,12254.2,5959.8,460.8,230,17295.8,20,15.7,980.4,2236.3,955.7,2824.1,2110,14991.6,70266.3
2025-03-13T09:30+01:00,1583.2,5029.4,12264.6,5885.8,460.8,230.9,16662.6,20,67.1,658.5,2235.9,939.3,2749.1,1990.7,16624.6,71021.5
2025-03-13T09:45+01:00,1596.3,5013.4,12266.9,5701.4,460.8,230,15939.7,19.9,15.3,183.7,2236.2,924.9,2536.8,1891,18073.2,70540.8
2025-03-13T10:00+01:00,1611.7,4828.2,12260.7,5672.1,460.8,226.2,15360.4,20,19.7,437.7,2152.2,928.9,2496.3,1949.5,19275.1,71075.6
2025-03-13T10:15+01:00,1605.6,4758.9,12246.3,5602.9,460.8,227.1,14863.6,20,12.4,337.3,2081.3,928.7,2570.8,2096.6,20041.9,71193.4
2025-03-13T10:30+01:00,1602.5,4727.6,12284.3,5549,460.8,229.1,14694.1,20,11.6,168.9,2082.1,924.4,2668.2,2281.5,20327.7,71324.9
2025-03-13T10:45+01:00,1599.6,4727.8,12289.1,5446.1,460.8,232.4,14561.2,19.9,20.2,203.2,2083,922.7,2872.3,2402,20414.1,71560.9
2025-03-13T11:00+01:00,1599.9,4624.2,12274.5,5575.9,460.8,222.7,14665.5,19.9,12.5,60.4,2083.1,935.7,2749.5,2440.5,20230.7,71201.6
2025-03-13T11:15+01:00,1629.8,4605,12273.9,5602.3,460.8,222.8,14685.3,19.9,12.1,2.2,2083.1,969,2686.1,2573.7,20100.9,71339.8
2025-03-13T11:30+01:00,1642.7,4586.7,12250.6,5533.1,460.8,226.5,14553.2,19.9,11.7,0.9,2083,964.4,2760.9,2707.8,19704.7,71423.5
2025-03-13T11:45+01:00,1639.8,4602.3,12221.9,5490.3,460.8,222.2,14649.5,20,12.2,1,2082.4,962.9,2778.8,2771.3,19215.4,70992.6
2025-03-13T12:00+01:00,1633,4538,12207.5,5488.1,460.8,222.2,14885.7,19.9,12.6,65.2,2081.6,914.3,2726.7,2855.5,18885.7,71020.2
2025-03-13T12:15+01:00,1636.1,4549.5,12198.5,5383.8,460.8,232.6,15108.8,19.9,65.5,387,2056.8,920.3,2646.1,2970.4,18174.1,71450.6
2025-03-13T12:30+01:00,1647.4,4526.3,12226,5361.2,460.8,230.4,15120.3,19.9,100,650.5,2029.9,928.1,2687.9,3041.5,17638,71332.2
2025-03-13T12:45+01:00,1656.5,4518.2,9139.1,4696.9,460.8,230,13211.4,20,63.6,640.9,2030.4,928.9,2813.7,3111.3,17038.1,71008.1
2025-03-13T13:00+01:00,1648.7,4542.1,12234.7,5440.2,460.8,225,15134.8,19.9,15.3,368.4,2031.8,917.6,2724.4,3157.2,16572.2,70633.7
2025-03-13T13:15+01:00,1634.8,4568.9,12220.4,5538.1,460.8,226.8,15044.3,20.1,31.6,519.9,2031.1,916.5,2847.5,3185.4,15971.4,70379
2025-03-13T13:30+01:00,1635.8,4566.2,12203.1,5586.4,460.8,213.1,15074.8,20.2,38.5,387.3,2032.2,917.5,2831.6,3231.7,15034.4,70198.3
2025-03-13T13:45+01:00,1646.5,4582.7,12206.8,5591.9,460.8,217.7,15184.8,20.1,33.2,239.8,2030.8,919,2871.3,3265.9,14467.1,69590.6
2025-03-13T14:00+01:00,1644.6,4540.6,12165.8,5588.9,460.8,676.9,15009.7,20.1,14,232.5,2030.8,918.3,2967,3260.8,13739.9,70033.7
2025-03-13T14:15+01:00,1638,4550.3,12162.8,5617,460.8,509.1,15109.5,20.2,17.2,472.2,2031.4,920.6,2922.1,3261.4,13143.8,70379.3
2025-03-13T14:30+01:00,1632.5,4566.7,12195.6,5666.1,460.8,532.5,15202.2,20.1,14.8,338,2031.6,922.5,2775.8,3233.6,12523,69060.3
2025-03-13T14:45+01:00,1625.6,4588.2,12153.6,5695.4,460.8,519.4,15411.1,20.1,20.4,299.1,2031.8,918.9,2585.6,3199.9,11872.5,68219.9
2025-03-13T15:00+01:00,1636.4,4652.9,12124.8,5699.9,460.8,508.8,15331.2,20.3,28.1,126.5,2031.3,920.6,2529.9,3164.7,11175.6,68368.1
2025-03-13T15:15+01:00,1651.9,4691.1,12143.3,5724.9,460.8,538.4,15289.7,20.1,114.8,312.4,2031.5,918.1,2537.9,3120.8,10357.1,68095.4
2025-03-13T15:30+01:00,1679.7,4726.6,12127.2,5714.2,460.8,558.5,15459.2,20.1,135.7,638.7,2031.3,927.6,2540.1,3102.6,9492,67892
2025-03-13T15:45+01:00,1697.3,4752.5,12156.5,5705.4,460.8,548.8,15804.8,20,127,1023.4,2032.7,919.7,2588.9,3058.7,8666.5,67298.8
2025-03-13T16:00+01:00,1700.8,4949.3,12157.9,5707.2,460.8,552.8,16249.6,20.1,15.9,397.1,2102.2,931,2715.2,3020.5,7777.4,67789.3
2025-03-13T16:15+01:00,1708.9,5031,12174.8,5721.4,460.8,520.3,16530,20.1,73.6,608.4,2109.5,925.6,2628.6,2962.8,6780.4,67308.1
2025-03-13T16:30+01:00,1689.7,5130.5,12129.8,5723.7,460.8,533.5,16675.4,20.1,232.9,1006.7,2108.2,935,2419.1,2980.5,5691.5,67213.5
2025-03-13T16:45+01:00,1700.9,5178.7,11991.2,5746.4,460.8,528.7,16910.8,20.1,209.7,2050.9,2108,927.6,2547.2,2999.4,4652.8,67065.7
2025-03-13T17:00+01:00,1720.3,5282.3,11953.4,5794.1,460.8,516.8,17273.6,20,45.4,1615.2,2124.3,924,2596.4,2925.9,3540.3,68139.4
2025-03-13T17:15+01:00,1728.8,5365.1,11650.4,5756.8,464.4,516.1,17783.7,20,135.8,2701.7,2133.4,925,2499.6,2818.3,2483.1,68382.1
2025-03-13T17:30+01:00,1723.4,5442.8,11441,5826.4,533.5,514.5,18140.7,20,156.8,3623.7,2133.9,917.6,2571.8,2736.9,1545.1,69259.1
2025-03-13T17:45+01:00,1728.3,5496.4,11434,5922.8,646.2,490.3,18353.9,20.1,194.4,4980.8,2133.7,917.8,2694.5,2749.4,812.4,69095.9
2025-03-13T18:00+01:00,1751.4,5528.5,11435.5,6001.5,718,496.8,18568.1,20.1,280.4,4221.2,2134.1,919.1,2637.5,2796.2,283.9,69945.5
2025-03-13T18:15+01:00,1776.4,5560,11457.3,6046.1,716.9,505.4,18587.7,20.1,382.5,5544.4,2134,904.7,2730.8,2798.6,90.4,70312.9
2025-03-13T18:30+01:00,1796.9,5562.7,11460,6087.7,716.4,516.7,18606.8,20.1,413.9,5387.6,2133.6,904.4,2725.5,2912.7,88,70312
2025-03-13T18:45+01:00,1785.5,5562.2,11488.6,6088.2,703.9,508.3,18638.6,20.2,456.5,5961.7,2134.6,902.3,2396,2969.8,81.2,70689.7
2025-03-13T19:00+01:00,1743.5,5549.6,11465.9,6088.5,649.6,506.3,18510.6,20.3,435.9,6008,2135.1,898.5,2286.5,3036,61.4,70619
2025-03-13T19:15+01:00,1740.1,5558.3,11481.3,6123.4,597.1,553.1,18456.4,20.5,314.1,5448.5,2133.4,900.4,2443.3,3172.4,39.2,70149.4
2025-03-13T19:30+01:00,1745.7,5554.5,11483.6,6134.9,545.1,592.6,18448,20.5,280.9,5064.9,2133.4,898,2531.5,3284.2,38.4,69868.6
2025-03-13T19:45+01:00,1732.7,5533,11480.9,6111.2,484.8,580.4,18503.2,20.4,242.7,4940.6,2146.2,901.4,2701.1,3350.3,25.7,69673.7
2025-03-13T20:00+01:00,1711.5,5473.1,11485.5,6010.5,473.2,604.7,18533.4,20.5,281.1,5362.5,2160.1,906.8,2829.6,3407.8,53.6,67707.2
2025-03-13T20:15+01:00,1718.9,5439,11489.4,5986.8,460.8,569.3,18415.6,20.5,260.9,4305.6,2161.1,911.7,2829.5,3430.1,24.8,66683
2025-03-13T20:30+01:00,1702,5366.2,11543,5979.7,460.8,545.7,18402.3,20.5,82.8,3584.5,2161.4,915.5,2455.9,3465.4,9.5,66025.8
2025-03-13T20:45+01:00,1707.6,5325.7,11556.9,5900.2,460.8,552.6,18417.9,20.5,26.6,2664.1,2161.6,919.6,2301.1,3489.5,8.7,64880.8
2025-03-13T21:00+01:00,1690.3,5216.5,11598,5890.8,460.8,568,17973.4,20.6,31.7,2147.9,2161.5,916.6,2214.8,3472.1,7.8,63968.6
2025-03-13T21:15+01:00,1691.5,5162.9,11649.9,5882.8,460.8,569.2,17925.1,20.6,40.6,1280.2,2162.3,909.5,2254.9,3434.5,7,63252.8
2025-03-13T21:30+01:00,1667.1,5118.8,11755.9,5866,460.8,564,17870.1,20.7,16,488.7,2163,914,2233.3,3367.1,6.8,62385.3
2025-03-13T21:45+01:00,1683.7,5095.6,11708.2,5854.5,460.8,574.6,17714,20.7,46.6,136.4,2148.8,923.9,2347.6,3342,6.8,61639.1
2025-03-13T22:00+01:00,1695.8,4973.1,11741,5825.8,460.8,582.3,17595.4,20.8,67.7,593.6,2084.2,917.1,2563.8,3234.7,0,60728.9
2025-03-13T22:15+01:00,1691,4904.5,11769.4,5812.3,460.8,583.5,17499.3,20.8,94.9,708.8,2084.7,919.4,2454,3137,0,60260.4
2025-03-13T22:30+01:00,1684.1,4845.4,11758.7,5785.8,460.8,576.2,17363,20.9,80.9,406.4,2084.5,916.9,2295,2988.9,0,59210.1
2025-03-13T22:45+01:00,1684.4,4824.6,11759.7,5793.3,460.8,565.1,17069,20.9,9.8,176.8,2079.8,912.6,2097.6,2826.4,0,58029.1
2025-03-13T23:00+01:00,1687.6,4720.6,11841.7,5794.7,460.8,565.4,16427.7,20.9,61.2,283.7,2033.4,911.1,2036.8,2750.1,0,56980.7
2025-03-13T23:15+01:00,1686.3,4683,11802.7,5795.6,460.8,576.3,16249.3,20.9,28.4,230.8,2033.2,915.3,2026.8,2729.8,0,55885.8
2025-03-13T23:30+01:00,1683.2,4649.6,11830,5783.9,460.8,588.1,16208.5,21,30.7,206.3,2033.4,915.2,1977.4,2690.6,0,55172.3
2025-03-13T23:45+01:00,1694,4641.8,11836.3,5781,460.8,576,15795.7,21,56.4,188.6,2012.1,916.6,2084.1,2649.8,0,54937.7
2025-03-14T00:00+01:00,1691.7,4561.1,11864,5707.3,468.1,692.7,14525.1,21,86.7,187.1,1955.5,940.9,1969.3,2557.2,0,53769.5
2025-03-14T00:15+01:00,1664.5,4561.9,11761.3,5700.9,468.2,599.1,14340.4,21,65.8,131.1,1955.5,1057.5,1856.4,2486.1,0,53165.2
2025-03-14T00:30+01:00,1656.5,4563.7,11782.7,5707.9,468.2,595,13701.3,21.6,25.2,108.9,1955.3,1045.7,1813.8,2455.1,0,52661.8
2025-03-14T00:45+01:00,1658.8,4545,11806.2,5715.5,468.2,618.8,13263.6,21.6,82.8,103.8,1954.8,1033.3,1780.2,2446.2,0,52042.3
2025-03-14T01:00+01:00,1662.7,4503.6,11819.5,5710.4,468.2,621.3,13420.4,21.4,72.4,86.2,1954.4,1027.5,1723.7,2421.6,0,51407.5
2025-03-14T01:15+01:00,1650.9,4503.5,11874.9,5714,468.2,618.9,13443.7,21.3,20.9,18.1,1954.4,1034.7,1808.6,2334.2,0,50992.5
2025-03-14T01:30+01:00,1643.7,4496.1,11941.1,5706.8,468.2,624.7,13397.7,21.3,14.3,13.2,1954.8,1035.9,2032.5,2310.9,0,50747
2025-03-14T01:45+01:00,1651.8,4487.2,11910.5,5700.3,468.2,635.2,13218.7,21.6,19.1,13.5,1955.1,1037.8,2138.8,2328.3,0,50758.9
2025-03-14T02:00+01:00,1651.4,4472.9,11958.5,5746,468.2,644.5,13254.4,21.5,160.8,93,1954.8,1041.8,2084.8,2381.2,0,51326.4
2025-03-14T02:15+01:00,1653.3,4464.2,11962.1,5740.5,468.2,641,13142,21.3,39.2,28.2,1955.3,1046.9,2048.1,2408.5,0,51214.9
2025-03-14T02:30+01:00,1656.9,4457.3,11980.5,5745.6,468.2,613,13137.4,21.4,18.1,9.1,1954.9,1053.1,2020.2,2375.4,0,50892.8
2025-03-14T02:45+01:00,1653,4464.4,11949.4,5660.4,468.2,600.9,13114.8,21.3,18.9,9,1954.6,1052.9,1986.6,2358.3,0,50632.2
2025-03-14T03:00+01:00,1658.2,4466.3,11954.8,5631.2,468.2,598.9,13118.9,21.2,19.9,9.7,1954.4,1052.1,2096.4,2352.4,0,50806.7
2025-03-14T03:15+01:00,1660.1,4470.2,11936.8,5560.8,468.2,618.4,13151.7,21.3,10.9,35.4,1954.9,1040.8,2274.6,2378,0,50902.5
2025-03-14T03:30+01:00,1654.4,4471.9,11755.2,5567.6,468.2,619.1,13243.4,21.2,5.2,26.1,1955.3,1033.7,2194.5,2428.9,0,50905.8
2025-03-14T03:45+01:00,1640.1,4477.8,11781.3,5529.7,468.2,577,13361.5,21.1,5.5,27.9,1978,1032.2,2052.1,2316.5,0,51207.7
2025-03-14T04:00+01:00,1652.6,4528.6,11807.4,5422.6,468.2,585.5,13528.7,21.2,5.7,53.5,2028.4,1043.4,2022.3,2182.4,0,51890.7
2025-03-14T04:15+01:00,1649.4,4553.2,11779.2,5257.4,468.2,599.6,13556,21.1,5.4,153.3,2033,1051.8,2178.1,2087.7,0,52251.2
2025-03-14T04:30+01:00,1659.3,4563.5,11815.6,5247.7,468.2,573,13716.5,21,6.8,45.2,2032.4,1060.6,2170.8,2117.7,6.8,52794
2025-03-14T04:45+01:00,1661.5,4569.3,11817.2,5252.8,468.2,568.8,13861.9,20.9,7.2,41.7,2047.9,1060.6,2167.1,2194.9,6.8,53321.8
2025-03-14T05:00+01:00,1668.7,4618.9,11832.5,5339.9,468.2,549.5,14128.8,20.9,7.2,27,2085.4,1054.1,2193.1,2203.6,6.7,54639.8
2025-03-14T05:15+01:00,1674.8,4649.8,11970.1,5356.4,468.2,534.7,14587.7,20.9,7.4,26.7,2083.1,1030.9,2128.7,2167,6.6,55297.7
2025-03-14T05:30+01:00,1675,4702.3,12007.5,5288.3,468.2,513.9,14996.2,20.9,7.6,255.6,2084.3,1032.8,1931.6,2158.3,6.6,56324.8
2025-03-14T05:45+01:00,1679.3,4754.1,12031.6,5267.7,468.2,517,15881.1,20.9,49.9,269,2083.8,1031.6,1770.2,2213.5,7.2,57563.9
2025-03-14T06:00+01:00,1691.9,4974.4,12052.6,5284.8,468.2,518.2,16884,20.9,70.7,283.2,2119,1029.5,1735.6,2322.3,9.5,60435.7
2025-03-14T06:15+01:00,1685.4,5189.2,12038.8,5289.4,468.2,521.2,17318.8,20.8,218.8,842.4,2133.9,1022.2,1836.5,2372.5,17.6,62140.4
2025-03-14T06:30+01:00,1688.3,5255.4,12018.4,5291.3,468.2,506,17483,20.7,398.2,1940.8,2133.5,1024.3,1920.1,2378.2,72.8,63539.5
2025-03-14T06:45+01:00,1692.8,5297.8,12043.7,5299,468.2,510.9,17534.7,20.8,329,3152.1,2135.3,1027.3,1802.9,2410.9,284.7,64826.7
2025-03-14T07:00+01:00,1715.6,5377.5,12029.8,5329.6,468.2,506.5,17587.4,20.8,376.3,4549.4,2134.5,1031.6,1697.7,2392.3,720.8,66351.6
